id,supplier_id,order_date,promised_date,delivery_date,time_to_deliver,status
S05340,AgroSupply,06/04/2025,10/05/2025,11/05/2025,35,Delayed/Partial
S05341,EuroMat,06/04/2025,26/04/2025,26/04/2025,20,On-Time
S05342,BarnWare,06/04/2025,14/04/2025,14/04/2025,8,On-Time
S05343,BarnWare,06/04/2025,16/04/2025,16/04/2025,10,On-Time
S05344,UKTools,06/04/2025,17/04/2025,17/04/2025,11,Mismatch
S05345,BarnWare,06/04/2025,19/04/2025,20/04/2025,14,Delayed/Partial
S05346,BarnWare,06/04/2025,13/04/2025,13/04/2025,7,Mismatch
S05347,EuroMat,06/04/2025,28/04/2025,28/04/2025,22,On-Time
S05348,AsiaPlast,06/04/2025,15/04/2025,15/04/2025,9,On-Time
S05349,UKTools,06/04/2025,14/04/2025,15/04/2025,9,Delayed/Partial
S05350,AsiaPlast,06/04/2025,14/04/2025,13/04/2025,7,On-Time
S05351,EuroMat,06/04/2025,09/05/2025,09/05/2025,33,On-Time
S05352,BarnWare,06/04/2025,16/04/2025,15/04/2025,9,On-Time
S05353,BarnWare,06/04/2025,17/04/2025,17/04/2025,11,On-Time
S05354,BarnWare,06/04/2025,16/04/2025,16/04/2025,10,On-Time
S05355,EuroMat,06/04/2025,27/04/2025,28/04/2025,22,Delayed/Partial
S05356,EuroMat,06/04/2025,04/05/2025,05/05/2025,29,Delayed/Partial
S05357,BarnWare,06/04/2025,20/04/2025,20/04/2025,14,On-Time
S05358,AgroSupply,06/04/2025,05/05/2025,05/05/2025,29,On-Time
S05359,EuroMat,06/04/2025,07/05/2025,07/05/2025,31,On-Time
S05360,EuroMat,06/04/2025,27/04/2025,27/04/2025,21,On-Time
S05361,UKTools,06/04/2025,18/04/2025,17/04/2025,11,On-Time
S05362,EuroMat,06/04/2025,04/05/2025,04/05/2025,28,On-Time
S05363,BarnWare,06/04/2025,18/04/2025,18/04/2025,12,On-Time
S05364,EuroMat,07/04/2025,30/04/2025,30/04/2025,23,On-Time
S05365,EuroMat,07/04/2025,08/05/2025,09/05/2025,32,Delayed/Partial
S05366,AsiaPlast,07/04/2025,12/04/2025,11/04/2025,4,On-Time
S05367,EuroMat,07/04/2025,28/04/2025,28/04/2025,21,Mismatch
S05368,AsiaPlast,07/04/2025,13/04/2025,13/04/2025,6,On-Time
S05369,BarnWare,07/04/2025,13/04/2025,13/04/2025,6,On-Time
S05370,BarnWare,07/04/2025,18/04/2025,18/04/2025,11,On-Time
S05371,EuroMat,07/04/2025,25/04/2025,25/04/2025,18,On-Time
S05372,UKTools,07/04/2025,13/04/2025,13/04/2025,6,On-Time
S05373,AgroSupply,07/04/2025,11/05/2025,11/05/2025,34,On-Time
S05374,AsiaPlast,07/04/2025,11/04/2025,11/04/2025,4,On-Time
S05375,BarnWare,07/04/2025,20/04/2025,20/04/2025,13,On-Time
S05376,EuroMat,07/04/2025,26/04/2025,26/04/2025,19,On-Time
S05377,AsiaPlast,07/04/2025,14/04/2025,14/04/2025,7,On-Time
S05378,UKTools,07/04/2025,16/04/2025,16/04/2025,9,On-Time
S05379,UKTools,07/04/2025,16/04/2025,17/04/2025,10,Delayed/Partial
S05380,BarnWare,07/04/2025,21/04/2025,21/04/2025,14,On-Time
S05381,BarnWare,07/04/2025,14/04/2025,14/04/2025,7,On-Time
S05382,AgroSupply,07/04/2025,08/05/2025,08/05/2025,31,On-Time
S05383,BarnWare,07/04/2025,15/04/2025,15/04/2025,8,On-Time
S05384,UKTools,07/04/2025,17/04/2025,18/04/2025,11,Delayed/Partial
S05385,AsiaPlast,07/04/2025,11/04/2025,11/04/2025,4,On-Time
S05386,BarnWare,07/04/2025,17/04/2025,18/04/2025,11,Delayed/Partial
S05387,UKTools,07/04/2025,17/04/2025,17/04/2025,10,On-Time
S05388,EuroMat,07/04/2025,30/04/2025,30/04/2025,23,On-Time
S05389,BarnWare,07/04/2025,21/04/2025,21/04/2025,14,On-Time
S05390,BarnWare,07/04/2025,13/04/2025,15/04/2025,8,Delayed/Partial
S05391,UKTools,07/04/2025,19/04/2025,19/04/2025,12,On-Time
S05392,AsiaPlast,07/04/2025,16/04/2025,16/04/2025,9,On-Time
S05393,UKTools,07/04/2025,21/04/2025,21/04/2025,14,On-Time
S05394,AsiaPlast,07/04/2025,14/04/2025,14/04/2025,7,Mismatch
S05395,UKTools,07/04/2025,15/04/2025,15/04/2025,8,On-Time
S05396,EuroMat,07/04/2025,06/05/2025,06/05/2025,29,On-Time
S05397,AgroSupply,07/04/2025,02/05/2025,28/03/2025,-10,On-Time
S05398,EuroMat,07/04/2025,25/04/2025,25/04/2025,18,On-Time
S05399,AgroSupply,07/04/2025,04/05/2025,04/05/2025,27,On-Time
S05400,BarnWare,07/04/2025,19/04/2025,19/04/2025,12,On-Time
S05401,AsiaPlast,07/04/2025,14/04/2025,14/04/2025,7,On-Time
S05402,UKTools,07/04/2025,21/04/2025,21/04/2025,14,On-Time
S05403,AgroSupply,07/04/2025,11/05/2025,12/05/2025,35,Delayed/Partial
S05404,AgroSupply,07/04/2025,04/05/2025,04/05/2025,27,On-Time
S05405,AsiaPlast,07/04/2025,12/04/2025,12/04/2025,5,On-Time
S05406,AsiaPlast,07/04/2025,13/04/2025,14/04/2025,7,Delayed/Partial
S05407,EuroMat,07/04/2025,05/05/2025,05/05/2025,28,On-Time
S05408,AsiaPlast,07/04/2025,17/04/2025,14/04/2025,7,On-Time
S05409,NULL,07/04/2025,20/04/2025,20/04/2025,13,On-Time
S05410,AgroSupply,08/04/2025,12/05/2025,12/05/2025,34,On-Time
S05411,AgroSupply,08/04/2025,13/05/2025,14/05/2025,36,Delayed/Partial
S05412,AgroSupply,08/04/2025,26/04/2025,26/04/2025,18,On-Time
S05413,AsiaPlast,08/04/2025,16/04/2025,17/04/2025,9,Delayed/Partial
S05414,AsiaPlast,08/04/2025,17/04/2025,17/04/2025,9,On-Time
S05415,UKTools,08/04/2025,20/04/2025,20/04/2025,12,On-Time
S05416,EuroMat,08/04/2025,04/05/2025,05/05/2025,27,Delayed/Partial
S05417,EuroMat,08/04/2025,26/04/2025,28/04/2025,20,Delayed/Partial
S05418,EuroMat,08/04/2025,09/05/2025,09/05/2025,31,On-Time
S05419,AsiaPlast,08/04/2025,18/04/2025,20/04/2025,12,Delayed/Partial
S05420,EuroMat,08/04/2025,29/04/2025,04/05/2025,26,Delayed/Partial
S05421,AgroSupply,08/04/2025,02/05/2025,04/05/2025,26,Delayed/Partial
S05422,BarnWare,08/04/2025,14/04/2025,14/04/2025,6,On-Time
S05423,AsiaPlast,08/04/2025,14/04/2025,14/04/2025,6,On-Time
S05424,UKTools,08/04/2025,18/04/2025,18/04/2025,10,On-Time
S05425,AgroSupply,08/04/2025,06/05/2025,06/05/2025,28,On-Time
S05426,AgroSupply,08/04/2025,28/04/2025,28/04/2025,20,Mismatch
S05427,AgroSupply,08/04/2025,29/04/2025,29/04/2025,21,On-Time
S05428,UKTools,08/04/2025,19/04/2025,21/04/2025,13,Delayed/Partial
S05429,EuroMat,08/04/2025,01/05/2025,28/04/2025,20,On-Time
S05430,AsiaPlast,08/04/2025,16/04/2025,17/04/2025,9,Delayed/Partial
S05431,EuroMat,08/04/2025,12/05/2025,14/05/2025,36,Delayed/Partial
S05432,AsiaPlast,08/04/2025,13/04/2025,13/04/2025,5,On-Time
S05433,AgroSupply,08/04/2025,10/05/2025,10/05/2025,32,On-Time
S05434,AgroSupply,08/04/2025,02/05/2025,02/05/2025,24,On-Time
S05435,EuroMat,08/04/2025,30/04/2025,30/04/2025,22,On-Time
S05436,NULL,08/04/2025,20/04/2025,20/04/2025,12,On-Time
S05437,EuroMat,08/04/2025,04/05/2025,05/05/2025,27,Delayed/Partial
S05438,UKTools,08/04/2025,21/04/2025,21/04/2025,13,On-Time
S05439,AgroSupply,08/04/2025,02/05/2025,04/05/2025,26,Delayed/Partial
S05440,AsiaPlast,08/04/2025,16/04/2025,16/04/2025,8,On-Time
S05441,AsiaPlast,08/04/2025,16/04/2025,16/04/2025,8,On-Time
S05442,BarnWare,08/04/2025,16/04/2025,30/03/2025,-9,On-Time
S05443,AsiaPlast,08/04/2025,13/04/2025,13/04/2025,5,Mismatch
S05444,AsiaPlast,08/04/2025,13/04/2025,13/04/2025,5,On-Time
S05445,AsiaPlast,08/04/2025,15/04/2025,20/04/2025,12,Delayed/Partial
S05446,AsiaPlast,08/04/2025,15/04/2025,15/04/2025,7,On-Time
S05447,UKTools,08/04/2025,15/04/2025,17/04/2025,9,Delayed/Partial
S05448,UKTools,08/04/2025,22/04/2025,22/04/2025,14,On-Time
S05449,AsiaPlast,08/04/2025,17/04/2025,17/04/2025,9,On-Time
S05450,UKTools,08/04/2025,21/04/2025,21/04/2025,13,On-Time
S05451,UKTools,08/04/2025,19/04/2025,19/04/2025,11,On-Time
S05452,EuroMat,08/04/2025,05/05/2025,05/05/2025,27,Mismatch
S05453,AsiaPlast,08/04/2025,17/04/2025,17/04/2025,9,On-Time
S05454,AsiaPlast,08/04/2025,14/04/2025,14/04/2025,6,On-Time
S05455,EuroMat,08/04/2025,04/05/2025,04/05/2025,26,On-Time
S05456,AsiaPlast,08/04/2025,18/04/2025,18/04/2025,10,On-Time
S05457,BarnWare,08/04/2025,21/04/2025,22/04/2025,14,Delayed/Partial
S05458,AsiaPlast,08/04/2025,15/04/2025,15/04/2025,7,On-Time
S05459,UKTools,08/04/2025,16/04/2025,17/04/2025,9,Delayed/Partial
S05460,EuroMat,08/04/2025,01/05/2025,01/05/2025,23,On-Time
S05461,BarnWare,08/04/2025,20/04/2025,20/04/2025,12,On-Time
S05462,AsiaPlast,08/04/2025,12/04/2025,12/04/2025,4,On-Time
S05463,UKTools,08/04/2025,17/04/2025,18/04/2025,10,Delayed/Partial
S05464,AsiaPlast,08/04/2025,14/04/2025,15/04/2025,7,Delayed/Partial
S05465,AsiaPlast,09/04/2025,18/04/2025,17/04/2025,8,On-Time
S05466,UKTools,09/04/2025,17/04/2025,17/04/2025,8,On-Time
S05467,UKTools,09/04/2025,20/04/2025,20/04/2025,11,On-Time
S05468,EuroMat,09/04/2025,27/04/2025,28/04/2025,19,Delayed/Partial
S05469,UKTools,09/04/2025,16/04/2025,17/04/2025,8,Delayed/Partial
S05470,BarnWare,09/04/2025,18/04/2025,19/04/2025,10,Delayed/Partial
S05471,AgroSupply,09/04/2025,05/05/2025,05/05/2025,26,On-Time
S05472,BarnWare,09/04/2025,19/04/2025,19/04/2025,10,On-Time
S05473,BarnWare,09/04/2025,21/04/2025,21/04/2025,12,Mismatch
S05474,AgroSupply,09/04/2025,08/05/2025,08/05/2025,29,On-Time
S05475,AsiaPlast,09/04/2025,18/04/2025,18/04/2025,9,Mismatch
S05476,UKTools,09/04/2025,20/04/2025,21/04/2025,12,Delayed/Partial
S05477,EuroMat,09/04/2025,27/04/2025,27/04/2025,18,Mismatch
S05478,AgroSupply,09/04/2025,14/05/2025,13/05/2025,34,On-Time
S05479,AsiaPlast,09/04/2025,17/04/2025,18/04/2025,9,Delayed/Partial
S05480,EuroMat,09/04/2025,04/05/2025,04/05/2025,25,On-Time
S05481,UKTools,09/04/2025,16/04/2025,16/04/2025,7,On-Time
S05482,BarnWare,09/04/2025,22/04/2025,23/04/2025,14,Delayed/Partial
S05483,BarnWare,09/04/2025,18/04/2025,18/04/2025,9,On-Time
S05484,UKTools,09/04/2025,18/04/2025,18/04/2025,9,On-Time
S05485,AsiaPlast,09/04/2025,19/04/2025,19/04/2025,10,On-Time
S05486,BarnWare,09/04/2025,20/04/2025,25/04/2025,16,Delayed/Partial
S05487,EuroMat,09/04/2025,29/04/2025,29/04/2025,20,On-Time
S05488,AgroSupply,09/04/2025,12/05/2025,12/05/2025,33,On-Time
S05489,AgroSupply,09/04/2025,03/05/2025,03/05/2025,24,On-Time
S05490,UKTools,09/04/2025,23/04/2025,24/04/2025,15,Delayed/Partial
S05491,BarnWare,09/04/2025,17/04/2025,17/04/2025,8,On-Time
S05492,AsiaPlast,09/04/2025,19/04/2025,19/04/2025,10,On-Time
S05493,AgroSupply,09/04/2025,29/04/2025,29/04/2025,20,On-Time
S05494,UKTools,09/04/2025,21/04/2025,21/04/2025,12,On-Time
S05495,AgroSupply,09/04/2025,14/05/2025,14/05/2025,35,On-Time
S05496,AsiaPlast,09/04/2025,19/04/2025,19/04/2025,10,On-Time
S05497,AsiaPlast,09/04/2025,19/04/2025,19/04/2025,10,On-Time
S05498,AsiaPlast,09/04/2025,16/04/2025,16/04/2025,7,On-Time
S05499,AsiaPlast,09/04/2025,16/04/2025,16/04/2025,7,On-Time
S05500,BarnWare,09/04/2025,19/04/2025,20/04/2025,11,Delayed/Partial
S05501,AsiaPlast,09/04/2025,13/04/2025,13/04/2025,4,On-Time
S05502,AgroSupply,09/04/2025,09/05/2025,06/05/2025,27,On-Time
S05503,UKTools,09/04/2025,20/04/2025,21/04/2025,12,Delayed/Partial
S05504,EuroMat,09/04/2025,28/04/2025,28/04/2025,19,On-Time
S05505,UKTools,09/04/2025,20/04/2025,20/04/2025,11,On-Time
S05506,AsiaPlast,09/04/2025,13/04/2025,13/04/2025,4,On-Time
S05507,AgroSupply,09/04/2025,09/05/2025,11/05/2025,32,Delayed/Partial
S05508,AsiaPlast,09/04/2025,18/04/2025,20/04/2025,11,Delayed/Partial
S05509,EuroMat,09/04/2025,03/05/2025,03/05/2025,24,On-Time
S05510,EuroMat,09/04/2025,05/05/2025,05/05/2025,26,On-Time
S05511,EuroMat,09/04/2025,03/05/2025,02/05/2025,23,On-Time
S05512,EuroMat,09/04/2025,29/04/2025,29/04/2025,20,On-Time
S05513,EuroMat,09/04/2025,02/05/2025,04/05/2025,25,Delayed/Partial
S05514,EuroMat,09/04/2025,08/05/2025,08/05/2025,29,On-Time
S05515,UKTools,09/04/2025,21/04/2025,21/04/2025,12,On-Time
S05516,AgroSupply,09/04/2025,04/05/2025,04/05/2025,25,On-Time
S05517,EuroMat,09/04/2025,01/05/2025,01/05/2025,22,On-Time
S05518,UKTools,09/04/2025,19/04/2025,22/04/2025,13,Delayed/Partial
S05519,UKTools,09/04/2025,17/04/2025,17/04/2025,8,On-Time
S05520,BarnWare,09/04/2025,17/04/2025,17/04/2025,8,On-Time
S05521,EuroMat,09/04/2025,08/05/2025,08/05/2025,29,On-Time
S05522,UKTools,10/04/2025,23/04/2025,23/04/2025,13,On-Time
S05523,AsiaPlast,10/04/2025,15/04/2025,15/04/2025,5,On-Time
S05524,AsiaPlast,10/04/2025,16/04/2025,16/04/2025,6,On-Time
S05525,UKTools,10/04/2025,22/04/2025,22/04/2025,12,On-Time
S05526,AgroSupply,10/04/2025,02/05/2025,03/05/2025,23,Delayed/Partial
S05527,AsiaPlast,10/04/2025,14/04/2025,14/04/2025,4,On-Time
S05528,BarnWare,10/04/2025,18/04/2025,18/04/2025,8,Mismatch
S05529,AsiaPlast,10/04/2025,20/04/2025,20/04/2025,10,On-Time
S05530,EuroMat,10/04/2025,02/05/2025,02/05/2025,22,On-Time
S05531,AsiaPlast,10/04/2025,16/04/2025,16/04/2025,6,On-Time
S05532,AsiaPlast,10/04/2025,16/04/2025,15/04/2025,5,On-Time
S05533,UKTools,10/04/2025,22/04/2025,22/04/2025,12,On-Time
S05534,AsiaPlast,10/04/2025,17/04/2025,17/04/2025,7,On-Time
S05535,EuroMat,10/04/2025,09/05/2025,09/05/2025,29,On-Time
S05536,AsiaPlast,10/04/2025,20/04/2025,04/04/2025,-6,Mismatch
S05537,AsiaPlast,10/04/2025,14/04/2025,14/04/2025,4,On-Time
S05538,UKTools,10/04/2025,23/04/2025,23/04/2025,13,On-Time
S05539,BarnWare,10/04/2025,20/04/2025,19/04/2025,9,On-Time
S05540,AgroSupply,10/04/2025,06/05/2025,06/05/2025,26,On-Time
S05541,BarnWare,10/04/2025,21/04/2025,21/04/2025,11,On-Time
S05542,UKTools,10/04/2025,16/04/2025,15/04/2025,5,On-Time
S05543,EuroMat,10/04/2025,08/05/2025,08/05/2025,28,On-Time
S05544,AgroSupply,10/04/2025,04/05/2025,05/05/2025,25,Delayed/Partial
S05545,UKTools,10/04/2025,21/04/2025,21/04/2025,11,On-Time
S05546,NULL,10/04/2025,04/05/2025,04/05/2025,24,On-Time
S05547,UKTools,10/04/2025,20/04/2025,20/04/2025,10,On-Time
S05548,UKTools,10/04/2025,22/04/2025,22/04/2025,12,On-Time
S05549,AgroSupply,10/04/2025,01/05/2025,01/05/2025,21,On-Time
S05550,EuroMat,10/04/2025,13/05/2025,15/05/2025,35,Delayed/Partial
S05551,UKTools,10/04/2025,17/04/2025,17/04/2025,7,On-Time
S05552,UKTools,10/04/2025,21/04/2025,21/04/2025,11,On-Time
S05553,AsiaPlast,10/04/2025,16/04/2025,16/04/2025,6,On-Time
S05554,AgroSupply,10/04/2025,03/05/2025,03/05/2025,23,On-Time
S05555,BarnWare,10/04/2025,20/04/2025,20/04/2025,10,Mismatch
S05556,AsiaPlast,10/04/2025,17/04/2025,17/04/2025,7,On-Time
S05557,AgroSupply,10/04/2025,28/04/2025,28/04/2025,18,On-Time
S05558,UKTools,10/04/2025,19/04/2025,20/04/2025,10,Delayed/Partial
S05559,AgroSupply,10/04/2025,01/05/2025,01/05/2025,21,On-Time
S05560,BarnWare,10/04/2025,24/04/2025,24/04/2025,14,On-Time
S05561,AsiaPlast,10/04/2025,15/04/2025,06/04/2025,-4,On-Time
S05562,AsiaPlast,10/04/2025,17/04/2025,18/04/2025,8,Delayed/Partial
S05563,UKTools,10/04/2025,23/04/2025,23/04/2025,13,On-Time
S05564,AgroSupply,10/04/2025,11/05/2025,11/05/2025,31,On-Time
S05565,AgroSupply,10/04/2025,15/05/2025,15/05/2025,35,On-Time
S05566,BarnWare,10/04/2025,24/04/2025,24/04/2025,14,On-Time
S05567,AgroSupply,10/04/2025,13/05/2025,13/05/2025,33,On-Time
S05568,BarnWare,10/04/2025,21/04/2025,18/04/2025,8,On-Time
S05569,AgroSupply,10/04/2025,15/05/2025,16/05/2025,36,Delayed/Partial
S05570,EuroMat,10/04/2025,15/05/2025,15/05/2025,35,On-Time
S05571,EuroMat,10/04/2025,03/05/2025,03/05/2025,23,On-Time
S05572,UKTools,10/04/2025,23/04/2025,23/04/2025,13,On-Time
S05573,EuroMat,10/04/2025,02/05/2025,02/05/2025,22,On-Time
S05574,EuroMat,10/04/2025,30/04/2025,30/04/2025,20,On-Time
S05575,AsiaPlast,10/04/2025,18/04/2025,18/04/2025,8,On-Time
S05576,EuroMat,10/04/2025,13/05/2025,13/05/2025,33,On-Time
S05577,BarnWare,10/04/2025,20/04/2025,20/04/2025,10,On-Time
S05578,AgroSupply,10/04/2025,03/05/2025,03/05/2025,23,On-Time
S05579,EuroMat,10/04/2025,05/05/2025,06/05/2025,26,Delayed/Partial
S05580,AgroSupply,10/04/2025,07/05/2025,07/05/2025,27,On-Time
S05581,BarnWare,10/04/2025,17/04/2025,17/04/2025,7,Mismatch
S05582,BarnWare,10/04/2025,23/04/2025,22/04/2025,12,On-Time
S05583,AsiaPlast,10/04/2025,18/04/2025,18/04/2025,8,On-Time
S05584,BarnWare,10/04/2025,23/04/2025,22/04/2025,12,On-Time
S05585,UKTools,11/04/2025,25/04/2025,25/04/2025,14,On-Time
S05586,AsiaPlast,11/04/2025,19/04/2025,19/04/2025,8,On-Time
S05587,EuroMat,11/04/2025,16/05/2025,16/05/2025,35,On-Time
S05588,UKTools,11/04/2025,23/04/2025,24/04/2025,13,Delayed/Partial
S05589,AsiaPlast,11/04/2025,19/04/2025,19/04/2025,8,On-Time
S05590,AsiaPlast,11/04/2025,19/04/2025,20/04/2025,9,Delayed/Partial
S05591,BarnWare,11/04/2025,17/04/2025,19/04/2025,8,Delayed/Partial
S05592,AsiaPlast,11/04/2025,19/04/2025,19/04/2025,8,On-Time
S05593,BarnWare,11/04/2025,18/04/2025,18/04/2025,7,On-Time
S05594,AsiaPlast,11/04/2025,16/04/2025,16/04/2025,5,On-Time
S05595,BarnWare,11/04/2025,18/04/2025,19/04/2025,8,Delayed/Partial
S05596,EuroMat,11/04/2025,13/05/2025,13/05/2025,32,On-Time
S05597,BarnWare,11/04/2025,24/04/2025,24/04/2025,13,On-Time
S05598,BarnWare,11/04/2025,20/04/2025,20/04/2025,9,On-Time
S05599,BarnWare,11/04/2025,20/04/2025,20/04/2025,9,On-Time
S05600,UKTools,11/04/2025,24/04/2025,24/04/2025,13,Mismatch
S05601,EuroMat,11/04/2025,03/05/2025,04/05/2025,23,Delayed/Partial
S05602,NULL,11/04/2025,22/04/2025,22/04/2025,11,On-Time
S05603,BarnWare,11/04/2025,17/04/2025,17/04/2025,6,On-Time
S05604,AgroSupply,11/04/2025,15/05/2025,16/05/2025,35,Delayed/Partial
S05605,AsiaPlast,11/04/2025,16/04/2025,16/04/2025,5,On-Time
S05606,UKTools,11/04/2025,19/04/2025,19/04/2025,8,On-Time
S05607,UKTools,11/04/2025,22/04/2025,21/04/2025,10,On-Time
S05608,UKTools,11/04/2025,23/04/2025,24/04/2025,13,Delayed/Partial
S05609,AsiaPlast,11/04/2025,20/04/2025,20/04/2025,9,On-Time
S05610,EuroMat,11/04/2025,29/04/2025,29/04/2025,18,On-Time
S05611,AgroSupply,11/04/2025,13/05/2025,13/05/2025,32,On-Time
S05612,BarnWare,11/04/2025,21/04/2025,18/04/2025,7,On-Time
S05613,UKTools,11/04/2025,17/04/2025,17/04/2025,6,On-Time
S05614,UKTools,11/04/2025,19/04/2025,19/04/2025,8,On-Time
S05615,EuroMat,11/04/2025,07/05/2025,08/05/2025,27,Delayed/Partial
S05616,AsiaPlast,11/04/2025,19/04/2025,21/04/2025,10,Delayed/Partial
S05617,EuroMat,11/04/2025,02/05/2025,02/05/2025,21,On-Time
S05618,EuroMat,11/04/2025,06/05/2025,06/05/2025,25,On-Time
S05619,BarnWare,11/04/2025,24/04/2025,24/04/2025,13,On-Time
S05620,EuroMat,11/04/2025,09/05/2025,09/05/2025,28,On-Time
S05621,AgroSupply,11/04/2025,06/05/2025,06/05/2025,25,On-Time
S05622,UKTools,11/04/2025,22/04/2025,22/04/2025,11,On-Time
S05623,EuroMat,11/04/2025,15/05/2025,16/05/2025,35,Delayed/Partial
S05624,UKTools,11/04/2025,23/04/2025,23/04/2025,12,On-Time
S05625,AgroSupply,11/04/2025,10/05/2025,10/05/2025,29,Mismatch
S05626,AgroSupply,11/04/2025,09/05/2025,09/05/2025,28,On-Time
S05627,UKTools,11/04/2025,17/04/2025,17/04/2025,6,On-Time
S05628,AgroSupply,11/04/2025,06/05/2025,06/05/2025,25,On-Time
S05629,UKTools,11/04/2025,25/04/2025,25/04/2025,14,On-Time
S05630,BarnWare,11/04/2025,21/04/2025,21/04/2025,10,On-Time
S05631,UKTools,11/04/2025,19/04/2025,20/04/2025,9,Delayed/Partial
S05632,UKTools,11/04/2025,18/04/2025,18/04/2025,7,On-Time
S05633,UKTools,11/04/2025,24/04/2025,24/04/2025,13,On-Time
S05634,UKTools,11/04/2025,23/04/2025,25/04/2025,14,Delayed/Partial
S05635,BarnWare,11/04/2025,20/04/2025,20/04/2025,9,On-Time
S05636,EuroMat,11/04/2025,06/05/2025,08/05/2025,27,Delayed/Partial
S05637,BarnWare,11/04/2025,18/04/2025,18/04/2025,7,On-Time
S05638,UKTools,11/04/2025,22/04/2025,22/04/2025,11,On-Time
S05639,AgroSupply,12/04/2025,02/05/2025,02/05/2025,20,On-Time
S05640,EuroMat,12/04/2025,01/05/2025,01/05/2025,19,On-Time
S05641,BarnWare,12/04/2025,22/04/2025,22/04/2025,10,On-Time
S05642,BarnWare,12/04/2025,20/04/2025,20/04/2025,8,On-Time
S05643,BarnWare,12/04/2025,26/04/2025,26/04/2025,14,On-Time
S05644,UKTools,12/04/2025,20/04/2025,21/04/2025,9,Delayed/Partial
S05645,EuroMat,12/04/2025,07/05/2025,07/05/2025,25,On-Time
S05646,BarnWare,12/04/2025,19/04/2025,19/04/2025,7,Mismatch
S05647,AsiaPlast,12/04/2025,21/04/2025,18/04/2025,6,On-Time
S05648,AsiaPlast,12/04/2025,17/04/2025,17/04/2025,5,On-Time
S05649,AsiaPlast,12/04/2025,22/04/2025,23/04/2025,11,Delayed/Partial
S05650,EuroMat,12/04/2025,03/05/2025,03/05/2025,21,On-Time
S05651,BarnWare,12/04/2025,26/04/2025,26/04/2025,14,On-Time
S05652,AgroSupply,12/04/2025,05/05/2025,05/05/2025,23,On-Time
S05653,BarnWare,12/04/2025,22/04/2025,07/04/2025,-5,Mismatch
S05654,UKTools,12/04/2025,19/04/2025,20/04/2025,8,Delayed/Partial
S05655,UKTools,12/04/2025,26/04/2025,26/04/2025,14,On-Time
S05656,BarnWare,12/04/2025,19/04/2025,19/04/2025,7,On-Time
S05657,BarnWare,12/04/2025,25/04/2025,25/04/2025,13,On-Time
S05658,UKTools,12/04/2025,25/04/2025,24/04/2025,12,On-Time
S05659,EuroMat,12/04/2025,03/05/2025,03/05/2025,21,On-Time
S05660,AsiaPlast,12/04/2025,19/04/2025,19/04/2025,7,On-Time
S05661,AgroSupply,12/04/2025,14/05/2025,14/05/2025,32,On-Time
S05662,AgroSupply,12/04/2025,17/05/2025,17/05/2025,35,On-Time
S05663,EuroMat,12/04/2025,01/05/2025,01/05/2025,19,On-Time
S05664,AgroSupply,12/04/2025,13/05/2025,16/05/2025,34,Delayed/Partial
S05665,AgroSupply,12/04/2025,05/05/2025,05/05/2025,23,On-Time
S05666,AsiaPlast,12/04/2025,21/04/2025,21/04/2025,9,On-Time
S05667,UKTools,12/04/2025,20/04/2025,20/04/2025,8,On-Time
S05668,BarnWare,12/04/2025,19/04/2025,19/04/2025,7,On-Time
S05669,EuroMat,12/04/2025,04/05/2025,04/05/2025,22,On-Time
S05670,AgroSupply,12/04/2025,12/05/2025,12/05/2025,30,On-Time
S05671,AsiaPlast,12/04/2025,18/04/2025,18/04/2025,6,On-Time
S05672,BarnWare,12/04/2025,25/04/2025,25/04/2025,13,On-Time
S05673,UKTools,12/04/2025,20/04/2025,20/04/2025,8,On-Time
S05674,BarnWare,12/04/2025,25/04/2025,25/04/2025,13,On-Time
S05675,EuroMat,12/04/2025,12/05/2025,12/05/2025,30,On-Time
S05676,AsiaPlast,12/04/2025,18/04/2025,18/04/2025,6,On-Time
S05677,AsiaPlast,12/04/2025,16/04/2025,16/04/2025,4,On-Time
S05678,BarnWare,12/04/2025,18/04/2025,18/04/2025,6,On-Time
S05679,AsiaPlast,12/04/2025,17/04/2025,17/04/2025,5,On-Time
S05680,AgroSupply,12/04/2025,17/05/2025,17/05/2025,35,On-Time
S05681,UKTools,12/04/2025,26/04/2025,26/04/2025,14,On-Time
S05682,AgroSupply,12/04/2025,17/05/2025,16/05/2025,34,On-Time
S05683,AgroSupply,12/04/2025,06/05/2025,07/05/2025,25,Delayed/Partial
S05684,EuroMat,12/04/2025,11/05/2025,11/05/2025,29,On-Time
S05685,BarnWare,12/04/2025,25/04/2025,25/04/2025,13,On-Time
S05686,AsiaPlast,12/04/2025,22/04/2025,21/04/2025,9,On-Time
S05687,EuroMat,12/04/2025,30/04/2025,01/05/2025,19,Delayed/Partial
S05688,AgroSupply,12/04/2025,16/05/2025,16/05/2025,34,On-Time
S05689,EuroMat,12/04/2025,12/05/2025,15/05/2025,33,Delayed/Partial
S05690,BarnWare,12/04/2025,20/04/2025,20/04/2025,8,On-Time
S05691,AsiaPlast,12/04/2025,21/04/2025,21/04/2025,9,On-Time
S05692,EuroMat,12/04/2025,30/04/2025,01/05/2025,19,Delayed/Partial
S05693,EuroMat,12/04/2025,14/05/2025,14/05/2025,32,On-Time
S05694,UKTools,12/04/2025,24/04/2025,24/04/2025,12,On-Time
